3339667	505964	1547	0
3340759	506175	1547	0
3341905	506331	1783	1
3345971	506922	1547	0
3347063	507133	1547	0
3348209	507289	1783	1
3352224	507871	1547	0
3353316	508082	1547	0
3354462	508238	1783	1
3358460	508816	1547	0
3359552	509027	1547	0
3360698	509183	1783	1
3364700	509763	1547	0
3365792	509974	1547	0
3366938	510130	1783	1
3370923	510706	1547	0
3372015	510917	1547	0
3373161	511073	1783	1
3377150	511651	1547	0
3378242	511862	1547	0
3379388	512018	1783	1
3383360	512592	1547	0
3384452	512803	1547	0
3385598	512959	1783	1
3389570	513533	1547	0
3390662	513744	1547	0
3391808	513900	1783	1
3395784	514476	1547	0
3396876	514687	1547	0
3398022	514843	1783	1
3401981	515415	1547	0
3403073	515626	1547	0
3404219	515782	1783	1
3408178	516354	1547	0
3409270	516565	1547	0
3410416	516721	1783	1
3414379	517295	1547	0
3415471	517506	1547	0
3416617	517662	1783	1
3420563	518232	1547	0
3421655	518443	1547	0
3422801	518599	1783	1
3426747	519169	1547	0
3427839	519380	1547	0
3428985	519536	1783	1
3432935	520108	1547	0
3434027	520319	1547	0
3435173	520475	1783	1
3439106	521043	1547	0
3440198	521254	1547	0
3441344	521410	1783	1
3445281	521980	1547	0
3446373	522191	1547	0
3447519	522347	1783	1
3451439	522913	1547	0
3452531	523124	1547	0
3453677	523280	1783	1
3457597	523846	1547	0
3458689	524057	1547	0
3459835	524213	1783	1
3463759	524781	1547	0
3464851	524992	1547	0
3465997	525148	1783	1
3469904	525712	1547	0
3470996	525923	1547	0
3472142	526079	1783	1
3476053	526645	1547	0
3477145	526856	1547	0
3478291	527012	1783	1
3482185	527574	1547	0
3483277	527785	1547	0
3484423	527941	1783	1
3488317	528503	1547	0
3489409	528714	1547	0
3490555	528870	1783	1
3494449	529432	1547	0
3495541	529643	1547	0
3496687	529799	1783	1
3500585	530363	1547	0
3501677	530574	1547	0
3502823	530730	1783	1
3506704	531290	1547	0
3507796	531501	1547	0
3508942	531657	1783	1
3512823	532217	1547	0
3513915	532428	1547	0
3515061	532584	1783	1
3518946	533146	1547	0
3520038	533357	1547	0
3521184	533513	1783	1
3525052	534071	1547	0
3526144	534282	1547	0
3527290	534438	1783	1
3531162	534998	1547	0
3532254	535209	1547	0
3533400	535365	1783	1
3537255	535921	1547	0
3538347	536132	1547	0
3539493	536288	1783	1
3543352	536846	1547	0
3544444	537057	1547	0
3545590	537213	1783	1
3549432	537767	1547	0
3550524	537978	1547	0
3551670	538134	1783	1
3555512	538688	1547	0
3556604	538899	1547	0
3557750	539055	1783	1
3561592	539609	1547	0
3562684	539820	1547	0
3563830	539976	1783	1
3567676	540532	1547	0
3568768	540743	1547	0
3569914	540899	1783	1
3573743	541451	1547	0
3574835	541662	1547	0
3575981	541818	1783	1
3579814	542372	1547	0
3580906	542583	1547	0
3582052	542739	1783	1
3585872	543291	1547	0
3586964	543502	1547	0
3588110	543658	1783	1
3591913	544206	1547	0
3593005	544417	1547	0
3594151	544573	1783	1
3597954	545121	1547	0
3599046	545332	1547	0
